id,date,user,pc,activity
{A3T5-Z0QD59XM-3219NMJN},01/20/2010 06:37:00,EBR0763,PC-8534,Logon
{F5U0-F2QQ46QY-3487VDOT},01/20/2010 06:37:00,KCL0761,PC-8505,Logon
{S4D6-X3LB85LR-6137NFPK},01/20/2010 06:37:00,SGN0512,PC-3252,Logon
{S9Y2-M0SL68AV-7943PTTT},01/20/2010 06:39:00,CCR0509,PC-1114,Logon
{D6G8-A8OX39BD-1503ULNB},01/20/2010 06:41:00,FBP0522,PC-3730,Logon
{F6W1-J2ZM80VF-8570VWWA},01/20/2010 06:41:08,LUP0038,PC-0674,Logoff
{U8Y9-T8SB87FQ-0904ENHB},01/20/2010 06:43:00,ERB0769,PC-3449,Logon
{D7E6-W5KV51XE-5399RBEJ},01/20/2010 06:43:00,SRM0773,PC-5782,Logon
{W0H7-M1YS44ZD-6164MGKG},01/20/2010 06:45:00,EBH0519,PC-9573,Logon
{D3L6-Z1IR74CT-5803GIDW},01/20/2010 06:45:00,MSP0516,PC-6291,Logon
{N4W4-C7ON66JP-7127BLNL},01/20/2010 06:45:00,RCB0768,PC-1380,Logon
{W4U7-N5DN46MJ-3775FHBF},01/20/2010 06:45:00,TWW0515,PC-6940,Logon
{J2O2-O5RN34UJ-9774SLUK},01/20/2010 06:45:00,WWM0523,PC-9161,Logon
{A7F6-F2VO55MK-2480UZAO},01/20/2010 06:45:00,YXG0504,PC-4312,Logon
{V9M4-H4DH36PS-6098MSWB},01/20/2010 06:46:00,AMS0762,PC-7571,Logon
{Z2W7-D4UI57QS-9606PQHU},01/20/2010 06:46:00,ECW0754,PC-1343,Logon
{U1W5-G0PL09IO-1225UWZU},01/20/2010 06:46:00,NEE0521,PC-5831,Logon
{A2X6-Y3GT96KP-0418XUYV},01/20/2010 06:47:00,HJV0721,PC-4882,Logon
{H1Q8-M5NO17CS-8447MEAY},01/20/2010 06:47:00,JCB0710,PC-5759,Logon
{U7Q1-F3JF33IS-5082UKRZ},01/20/2010 06:47:00,TML0765,PC-6925,Logon
{Y8T9-R7PZ83QU-1068MNVA},01/20/2010 06:48:00,STW0702,PC-8190,Logon
{T8J5-X8CX86BI-2240FKHJ},01/20/2010 06:48:00,ZKC0722,PC-5994,Logon
{R2O2-Z1OD15TK-1679MWNO},01/20/2010 06:49:00,BJE0520,PC-5893,Logon
{Z2Y7-W2XV51UI-9845BKZE},01/20/2010 06:49:00,MIH0767,PC-3390,Logon
{F0Q1-C4WQ80FZ-8457OZMT},01/20/2010 06:50:00,GLH0154,PC-9339,Logon
{M2O3-F7KQ48JT-0021ALYH},01/20/2010 06:51:00,HBB0719,PC-5976,Logon
{Y8C2-R0ZD49TL-0534BZGU},01/20/2010 06:51:00,IBS0766,PC-5586,Logon
{L4K8-U6AR06ZM-5357TWBJ},01/20/2010 06:51:00,VJB0695,PC-7706,Logon
{E8V1-M2LG87KM-6487WTRZ},01/20/2010 06:52:00,LCD0715,PC-7125,Logon
{X2A6-Z7VG15CP-3265YBZB},01/20/2010 06:52:00,MIN0513,PC-8339,Logon
{Q3B6-W9WJ48XV-8570MCSG},01/20/2010 06:54:00,IKW0723,PC-6814,Logon
{X7T9-V6EF87UW-3287UIHB},01/20/2010 06:54:00,PJE0714,PC-1201,Logon
{F2I2-Z3CQ57AE-5134OPSG},01/20/2010 06:56:00,EBS0706,PC-0667,Logon
{I2C9-F2NB89LM-9079LXBL},01/20/2010 06:56:00,MAV0711,PC-6998,Logon
{A0V3-W5VB95HW-0844CCUI},01/20/2010 06:57:00,DJW0698,PC-2700,Logon
{N6E0-T3MI62OK-0407KCFU},01/20/2010 06:57:00,RKS0170,PC-4227,Logon
{D3Y1-F7CE67VZ-5854NCTL},01/20/2010 07:00:00,AOW0276,PC-8696,Logon
{D7V6-Q3YX30YR-7819PUQN},01/20/2010 07:00:00,CAB0705,PC-6764,Logon
{O3F5-T6FT12OH-2486XGIC},01/20/2010 07:00:00,JOS0323,PC-1386,Logon
{I6U2-L0QX04GK-8106UJLQ},01/20/2010 07:00:00,KLH0708,PC-8992,Logon
{I9N3-C7YD79LB-6052PJXL},01/20/2010 07:00:00,LJB0106,PC-5380,Logon
{S6F0-S4VK97HF-2900LIHV},01/20/2010 07:00:00,RSB0102,PC-9043,Logon
{B8L4-X0RV78PK-2795NTGW},01/20/2010 07:01:00,AAR0716,PC-8861,Logon
{M0E4-S3LF70AI-3784WBHQ},01/20/2010 07:01:00,HCF0334,PC-8234,Logon
{E8M2-N1VU99BC-4723JLFM},01/20/2010 07:01:00,JED0704,PC-2020,Logon
{E3P7-G1EM45TH-5405YSWO},01/20/2010 07:01:00,LKF0701,PC-4841,Logon
{U9F7-X1DZ74NV-1186ZWDT},01/20/2010 07:01:00,MAD0103,PC-4708,Logon
{Z1B2-U7QB99LF-2384UPWX},01/20/2010 07:01:00,NUG0614,PC-9225,Logon
{M7G4-R7MF53CN-9543OULF},01/20/2010 07:01:00,SPB0713,PC-9641,Logon
{M8O5-W7JY93AQ-4117DXND},01/20/2010 07:01:00,SPH0325,PC-3003,Logon
{W2B7-L9ZZ02PV-6673FLQX},01/20/2010 07:01:00,WWR0317,PC-5131,Logon
{D7Z7-P9GY86QG-4499DLMI},01/20/2010 07:02:00,IYF0269,PC-5759,Logon
{W2K6-Z1VS91WI-1788WUKZ},01/20/2010 07:03:00,AYD0147,PC-6074,Logon
{Y1G4-T2QB17QH-5337WDFL},01/20/2010 07:03:00,JLH0275,PC-5393,Logon
{W1M6-I9SS10SV-9638PBSH},01/20/2010 07:03:00,KGM0616,PC-3071,Logon
{A8B5-X3MR70VW-1749NWLK},01/20/2010 07:03:00,UKW0099,PC-9722,Logon
{K2M9-D7PG41UB-0636ASSM},01/20/2010 07:03:00,ZLB0620,PC-1710,Logon
{C5T3-J7VF22PU-9752PQIQ},01/20/2010 07:04:00,BLM0712,PC-5032,Logon
{X1C6-W7NF65QL-5722WCGL},01/20/2010 07:04:00,BVW0318,PC-1636,Logon
{M4P9-L2TS65PN-1540RTIM},01/20/2010 07:04:00,CCC0632,PC-2480,Logon
{D7F9-D1TO17DP-9762ULYU},01/20/2010 07:04:00,JTS0619,PC-2454,Logon
{Y4C7-Z8XO67TU-7436VJTN},01/20/2010 07:04:00,MDG0601,PC-4138,Logon
{H5B4-L9ER45QT-2103BMBX},01/20/2010 07:04:00,NJM0628,PC-3739,Logon
{P7E1-A6YL82FK-7206NSJI},01/20/2010 07:04:00,STA0107,PC-7209,Logon
{R1O5-M2SZ32SH-7119TEWY},01/20/2010 07:04:00,TAF0700,PC-8147,Logon
{F3U3-G0IB57FW-7034LZYT},01/20/2010 07:04:00,VUB0709,PC-3298,Logon
{N0H0-Y2RP55KW-3684DYFE},01/20/2010 07:04:00,XUG0327,PC-8371,Logon
{T0B2-I2AY12AG-1170RPNV},01/20/2010 07:05:00,BEK0623,PC-2506,Logon
{E4O0-K7NH64PU-4974YMHJ},01/20/2010 07:05:00,BSS0707,PC-3911,Logon
{S0X6-J0OX46AB-5454TOER},01/20/2010 07:05:00,CRA0098,PC-2940,Logon
{H1N5-D1AV42XP-1185CMFL},01/20/2010 07:05:00,HQC0608,PC-3020,Logon
{I4A1-Q7WS61WB-2822KBTP},01/20/2010 07:05:00,LBW0600,PC-8426,Logon
{E9B7-P0QA67VW-3508ODKZ},01/20/2010 07:05:00,NZT0335,PC-5658,Logon
{Z0Q1-V1QA21YM-3563MVUS},01/20/2010 07:05:25,PAW0040,PC-5260,Logon
{L2Z1-A8FX93ZU-3949MTBG},01/20/2010 07:06:00,AQM0699,PC-5413,Logon
{W7Z2-V3JK85AM-2294YMBJ},01/20/2010 07:06:00,KIL0618,PC-9906,Logon
{R2D0-R3RZ17LG-0201BQGQ},01/20/2010 07:06:00,MUT0603,PC-0100,Logon
{U8O3-P3CM68FS-5492NMVH},01/20/2010 07:06:00,PDH0697,PC-8818,Logon
{R6Q0-T8SK39MX-7397TURU},01/20/2010 07:07:00,CTF0023,PC-8316,Logon
{M1T0-N0EU13KV-3305JYBK},01/20/2010 07:07:00,DHB0696,PC-7987,Logon
{J3K4-V3BQ19CP-0172DRYE},01/20/2010 07:07:00,GTC0331,PC-7103,Logon
{D2C2-R2MC59NO-2989VLQJ},01/20/2010 07:07:00,JBR0333,PC-1333,Logon
{O1M0-I4KH38MC-1628SVOD},01/20/2010 07:07:00,JFM0703,PC-6044,Logon
{H7Z1-N2MY76FV-4747MPNK},01/20/2010 07:07:00,QCD0718,PC-9582,Logon
{Q4U2-V4QT14DL-9835FXTB},01/20/2010 07:07:00,TDB0268,PC-8284,Logon
{V2Z6-Q0CH62LI-5707JQNE},01/20/2010 07:07:11,PAW0040,PC-5976,Logon
{E0M3-J2FU41NT-5304PVQB},01/20/2010 07:08:00,AJV0013,PC-5745,Logon
{X0Q6-L7IS80NI-6158NQCS},01/20/2010 07:08:00,MRK0072,PC-0998,Logon
{P9V9-L7KC50JD-8098ASXH},01/20/2010 07:08:00,WLM0720,PC-4515,Logon
{H8J0-Z4BA73KG-4764GJDZ},01/20/2010 07:08:23,PAW0040,PC-5260,Logoff
{F7K3-K9YS69DM-0357HHZH},01/20/2010 07:09:00,ASN0508,PC-8529,Logon
{U6R3-V4BL94YQ-7445DJGH},01/20/2010 07:09:00,JBV0604,PC-3756,Logon
{H6V0-K7OM84GE-5415RLSP},01/20/2010 07:10:00,DCB0606,PC-0641,Logon
{F5X6-F6YE68QN-0308BVRU},01/20/2010 07:10:00,EBH0612,PC-5336,Logon
{P8Y6-R8DS01CG-4165TAHL},01/20/2010 07:10:00,JNC0320,PC-8084,Logon
{M0Y7-O1GQ66RT-9998ZTLS},01/20/2010 07:10:00,ZJW0947,PC-0410,Logon
{K8Q6-Q0OK14DQ-6610CTDC},01/20/2010 07:11:00,PHH0717,PC-8067,Logon
{D5J1-O5ZS07HF-5130BHQX},01/20/2010 07:11:00,RLP0021,PC-9377,Logon
{Y3P4-S1VZ48QS-3386CTUC},01/20/2010 07:11:00,RTH0985,PC-6944,Logon
{W3E4-E3OB18JU-1999WOKY},01/20/2010 07:12:00,DCH0627,PC-2181,Logon
{M9T0-U2NZ93QJ-7214DAMQ},01/20/2010 07:12:00,DFF0273,PC-6897,Logon
{X7L5-P8BK68XH-5468LGYU},01/20/2010 07:12:00,JAR0172,PC-7553,Logon
{H7L3-J1DF16KI-3002KKUD},01/20/2010 07:12:00,JWS0948,PC-9666,Logon
{G5Y0-J3TG39PW-4720GXES},01/20/2010 07:12:00,PAM0615,PC-3559,Logon
{U8D3-X0CL36SI-9398PTJO},01/20/2010 07:12:00,RIB0011,PC-8308,Logon
{Q9W6-V2VY87QJ-9739WNFM},01/20/2010 07:13:00,ABM0173,PC-1346,Logon
{L6N4-N3AF06YX-6014BRAI},01/20/2010 07:13:00,GDK0694,PC-6798,Logon
{K1C3-Y0SY51US-5528BHRK},01/20/2010 07:13:00,JKD0625,PC-1794,Logon
{P0M5-I8FG28QR-8190KIKM},01/20/2010 07:14:00,IAS0626,PC-5388,Logon
{P7N9-L7BA85GT-6940QXYE},01/20/2010 07:14:00,IOT0332,PC-8448,Logon
{C0V5-D0SW52KD-8372NXIA},01/20/2010 07:14:00,JJB0986,PC-6433,Logon
{D0M6-N1DG97NE-4773TYPV},01/20/2010 07:14:00,LFR0605,PC-4691,Logon
{F6O5-C4VK12TX-9303AECK},01/20/2010 07:14:00,MJR0336,PC-7512,Logon
{K0H0-P2YL58EP-4391TLWX},01/20/2010 07:15:00,ASF0328,PC-9825,Logon
{X2G3-C1DA05SO-4288YVMP},01/20/2010 07:15:00,CBB0609,PC-3936,Logon
{O1W2-J0DZ48JN-6399HARZ},01/20/2010 07:15:00,CMR0739,PC-3860,Logon
{M7L8-R7MS08YR-2338OPNZ},01/20/2010 07:15:00,DAR0984,PC-0898,Logon
{B4U8-B7SX76IR-1287IMST},01/20/2010 07:15:00,DIL0607,PC-3077,Logon
{B7N8-I2ID04WE-1466ZZDL},01/20/2010 07:15:00,HMW0274,PC-1078,Logon
{P8K9-R1NA29CX-9309PGGD},01/20/2010 07:15:00,IRF0104,PC-5236,Logon
{Z5Z1-J1ZN66FU-5778OGKV},01/20/2010 07:15:00,LHC0329,PC-6480,Logon
{O5U4-J6HP71GQ-0143GGSQ},01/20/2010 07:15:00,LTJ0022,PC-3333,Logon
{T2T1-Y2HE11PP-4007NZDY},01/20/2010 07:15:00,NGF0599,PC-6203,Logon
{M7O1-L8SV28RT-0720LCYU},01/20/2010 07:16:00,CGS0138,PC-5125,Logon
{F2T2-M2VZ15KW-3417RDLH},01/20/2010 07:16:00,GVC0621,PC-8809,Logon
{V2V1-Y4DH91GK-8928RUYJ},01/20/2010 07:16:00,HRN0322,PC-9466,Logon
{U7U9-S7QX07YX-9723AWEN},01/20/2010 07:16:00,HYC0955,PC-7060,Logon
{A7A2-H6CQ05YK-4995EBGT},01/20/2010 07:16:00,LCP0957,PC-9759,Logon
{L6V4-E4JT88JF-1491BWIK},01/20/2010 07:17:00,GKY0171,PC-5490,Logon
{T0Y0-O3GC97FD-4983YWJY},01/20/2010 07:17:00,MRJ0321,PC-8968,Logon
{J5H4-H7CS83FZ-8925DIVX},01/20/2010 07:17:00,NLR0174,PC-8272,Logon
{P0P7-O5AB52ZR-3162DVCM},01/20/2010 07:17:00,NRF0610,PC-1568,Logon
{P6O4-M3EX66LK-2496YPSC},01/20/2010 07:17:00,NRM0617,PC-4744,Logon
{G1W4-K1NU75HI-1161GPWO},01/20/2010 07:17:00,OCB0146,PC-8436,Logon
{W3Z9-A6PG49GW-9434YJKX},01/20/2010 07:17:00,WAW0624,PC-2091,Logon
{K6U5-H1RE73ZB-8108LSTU},01/20/2010 07:18:00,ACR0100,PC-3207,Logon
{K1Y3-I8MP49OW-2453CXZR},01/20/2010 07:18:00,APC0027,PC-5493,Logon
{F4K1-J4UG37CP-1570FWXW},01/20/2010 07:18:00,BIR0613,PC-2492,Logon
{B1P7-Q0EC31BA-9068ESVH},01/20/2010 07:18:00,JGC0105,PC-1613,Logon
{T0E2-U3OK07UV-3555SOXJ},01/20/2010 07:18:00,LIM0602,PC-1664,Logon
{B3Y6-W2IU60VV-0364LADR},01/20/2010 07:18:00,NSC0622,PC-7065,Logon
{V2W0-D9GI86YE-3126WYQZ},01/20/2010 07:18:00,NTC0176,PC-1713,Logon
{F2J8-J7GC15IR-9263VUAS},01/20/2010 07:18:00,THS0145,PC-6334,Logon
{X8Z0-E7AP42NA-1449LGEW},01/20/2010 07:18:00,YKW0319,PC-5822,Logon
{Z2S8-E9IW92GE-2246OMNM},01/20/2010 07:19:00,ASS0611,PC-7789,Logon
{V7D6-E6YO14CF-2155FXYZ},01/20/2010 07:19:00,CGK0725,PC-2345,Logon
{U3K9-B1FJ07VY-0498CIEX},01/20/2010 07:19:00,LSE0108,PC-8181,Logon
{G6V2-U8IZ51FN-2707UWVA},01/20/2010 07:19:00,MAB0267,PC-5504,Logon
{Z4G9-U2FR46YU-0872OSME},01/20/2010 07:19:00,PGK0085,PC-8357,Logon
{P9H4-K9QJ72JB-5400GWOB},01/20/2010 07:19:00,SQE0179,PC-4956,Logon
{F9U4-V1RZ71TR-2726AEUK},01/20/2010 07:20:00,AGW0029,PC-9437,Logon
{O4C5-B7YW35UL-6224RWQZ},01/20/2010 07:20:00,CRG0324,PC-9384,Logon
{Z6N1-J0UM24QC-4714NWSD},01/20/2010 07:20:00,LBM0101,PC-3487,Logon
{V9N4-D4AU71ZB-4406XSQR},01/20/2010 07:20:00,NJP0752,PC-7026,Logon
{E5S2-T3FE53LL-6984JIOV},01/20/2010 07:21:00,ABW0271,PC-3021,Logon
{E2F6-A1OV45VU-5178TQDT},01/20/2010 07:21:00,HTM0738,PC-9778,Logon
{S7W6-F3OH75ZM-8141GZUB},01/20/2010 07:21:00,IDM0326,PC-4360,Logon
{G8J0-U4HD95HP-5831YHSS},01/20/2010 07:21:00,IRC0741,PC-6600,Logon
{S3I7-A3NM98HU-6698AZFQ},01/20/2010 07:21:00,JOM0175,PC-7758,Logon
{T9H4-E4AE66DR-0273ZHLA},01/20/2010 07:21:00,KSC0255,PC-5738,Logon
{V0K5-G3KV83EL-7480IUGD},01/20/2010 07:21:00,SJP0744,PC-9370,Logon
{L5K4-J8FX70BP-4103YCDO},01/20/2010 07:22:00,HSM0330,PC-0103,Logon
{S4D9-Y7MV50EJ-6672QNSS},01/20/2010 07:22:00,KTG0001,PC-6023,Logon
{C7H8-Y2DB96AW-1994OQCK},01/20/2010 07:22:00,LMH0724,PC-4600,Logon
{Z9C7-L8UG04ED-6077HPTJ},01/20/2010 07:22:00,SEB0150,PC-5900,Logon
{C6P5-N0QG52JX-7159BUXQ},01/20/2010 07:22:00,TAC0270,PC-3457,Logon
{B5L5-K8WP81CY-7689PSZA},01/20/2010 07:22:00,XBW0181,PC-8353,Logon
{Q3N1-B5GJ93YD-4820ARSI},01/20/2010 07:23:00,AMO0751,PC-9488,Logon
{N1V6-Y1SV22SN-1052ENMG},01/20/2010 07:23:00,CAN0178,PC-2171,Logon
{H3V0-Y0GP64GE-9605EEUK},01/20/2010 07:23:00,ERW0745,PC-9194,Logon
{S8E4-G6PW12VD-1061ECWU},01/20/2010 07:23:00,FTP0140,PC-9517,Logon
{M9G0-B0TI45UQ-2634XECU},01/20/2010 07:23:00,SKN0177,PC-2894,Logon
{O0Q2-A4BW77BG-1237SUNK},01/20/2010 07:23:52,PAW0040,PC-5976,Logoff
{A3K1-W7DP56IE-5626IWYE},01/20/2010 07:24:00,AAC0070,PC-9582,Logon
{Q9A3-Q9PW61SJ-4372VNSW},01/20/2010 07:24:00,YDG0180,PC-4931,Logon
{Z8U9-B8BV02CW-5971SJRT},01/20/2010 07:25:00,BNB0026,PC-8529,Logon
{U8X8-F6GG28GM-8283HNHM},01/20/2010 07:25:00,CPS0014,PC-1495,Logon
{I6M4-K3DZ19CR-9902CLYA},01/20/2010 07:25:00,JPF0028,PC-4099,Logon
{F6G1-G7UH05SU-5352FRDD},01/20/2010 07:25:00,LGW0987,PC-4597,Logon
{S7T3-Y6BE06JG-2200QDSR},01/20/2010 07:25:00,NLB0989,PC-2595,Logon
{T0I1-F6QH96BC-1320RAVW},01/20/2010 07:25:00,NQW0750,PC-1663,Logon
{E2Z7-H6CG18CD-9393CUVQ},01/20/2010 07:25:00,TQH0728,PC-0913,Logon
{V8Q5-N2UA53PL-6947JLHC},01/20/2010 07:26:00,DCW0087,PC-5901,Logon
{F0V8-D0DT08DI-6542WKYB},01/20/2010 07:26:00,MCR0735,PC-3413,Logon
{U0D6-U0KN27JF-9682IJPS},01/20/2010 07:27:00,BKM0084,PC-4665,Logon
{U3M5-L9FV97VS-5740MRZW},01/20/2010 07:27:00,ENW0086,PC-9721,Logon
{R9F4-Z4WY75FX-6845WIOH},01/20/2010 07:27:00,HCH0753,PC-3543,Logon
{F2F5-D5SW49NF-8285NTKW},01/20/2010 07:27:00,HRH0272,PC-3823,Logon
{U9B1-N0QQ35TZ-7107LHTH},01/20/2010 07:27:00,MKD0730,PC-2639,Logon
{T2C3-Q0MA69OK-4619JKZT},01/20/2010 07:28:00,MCH0731,PC-2556,Logon
{Z4K9-E8KT74QF-1049EVXY},01/20/2010 07:28:00,PHL0633,PC-8679,Logon
{C1J3-Y8KI28NT-5326HFLL},01/20/2010 07:28:00,SSC0749,PC-5108,Logon
{U8T0-E0OO64JQ-5984BRYC},01/20/2010 07:29:00,AIB0005,PC-4488,Logon
{S5R0-L5BL72PT-0176AARZ},01/20/2010 07:29:00,BMG0006,PC-9129,Logon
{M1F9-I4VO33NS-0838SXHJ},01/20/2010 07:29:00,JDG0149,PC-2796,Logon
{K8B7-B1SA48HI-4677QAHM},01/20/2010 07:29:00,KTH0256,PC-6310,Logon
{C5H8-Y6TB67AK-2099GMTT},01/20/2010 07:30:00,ARB0002,PC-7033,Logon
{H5C5-U1WC53XM-2847PFEW},01/20/2010 07:30:00,BCS0314,PC-1665,Logon
{H5G8-D7MO38ZV-8541HFYE},01/20/2010 07:30:00,BIS0988,PC-0613,Logon
{C8T8-P0BB31JE-6446SRWQ},01/20/2010 07:30:00,CBJ0373,PC-5948,Logon
{X0U2-I2BR91DN-6222MKIK},01/20/2010 07:30:00,CLB0748,PC-5362,Logon
{P6V8-Q1OU47DZ-3773AVPF},01/20/2010 07:30:00,HCE0726,PC-7046,Logon
{P0D1-Z4JT05DY-4150TKCO},01/20/2010 07:30:00,HTM0956,PC-9296,Logon
{W3E0-Y0LE35PD-4244UBTD},01/20/2010 07:30:00,JCL0430,PC-9830,Logon
{E7U3-F5DO28OI-3800XZTM},01/20/2010 07:30:00,JVS0212,PC-8519,Logon
{U1D8-G6YZ07MW-4414IOXU},01/20/2010 07:30:00,KEP0423,PC-7296,Logon
{D9I6-O2BX72AI-7124FMOC},01/20/2010 07:30:00,KHC0465,PC-4769,Logon
{H7P6-C8WE14JV-2904OMUM},01/20/2010 07:30:00,SIF0182,PC-4730,Logon
{D9T7-K3YB11VL-7892WIAD},01/20/2010 07:31:00,BZT0160,PC-9521,Logon
{P6A6-V5BP97KS-8945BJRC},01/20/2010 07:31:00,CAP0305,PC-5124,Logon
{C5I2-S4YE13KX-4396PXIS},01/20/2010 07:31:00,CCH0252,PC-0110,Logon
{B8N4-H1XI46MP-7147SUXV},01/20/2010 07:31:00,CCO0065,PC-5771,Logon
{X5M7-A1BE81EE-4485UYPK},01/20/2010 07:31:00,CFB0034,PC-5380,Logon
{A3V9-X4XJ89GS-5970HTAP},01/20/2010 07:31:00,CNC0691,PC-4763,Logon
{C7J5-Z9LR48LQ-1862LQLN},01/20/2010 07:31:00,DCM0467,PC-3442,Logon
{M2K6-A9FX10RP-1712PNVS},01/20/2010 07:31:00,DQM0392,PC-1404,Logon
{U3T8-G5CM35QI-9290ZVSR},01/20/2010 07:31:00,DSR0228,PC-6070,Logon
{J0F9-X7GP45LU-6846KIGE},01/20/2010 07:31:00,ECF0196,PC-9265,Logon
{M6F0-N1DM11QV-6455MQCS},01/20/2010 07:31:00,EDP0470,PC-8495,Logon
{B4F5-D6KS59JG-6255PNWZ},01/20/2010 07:31:00,EJM0433,PC-8285,Logon
{W2R5-K8VQ72AZ-5480SNJQ},01/20/2010 07:31:00,HJM0337,PC-1714,Logon
{Q0M7-B7VO89YC-3049JRCB},01/20/2010 07:31:00,JLH0732,PC-4131,Logon
{Z3P5-T4QY14EE-0179BISX},01/20/2010 07:31:00,LZV0162,PC-8274,Logon
{B0M2-R7HX69EW-8509KDBW},01/20/2010 07:31:00,MSF0206,PC-8301,Logon
{D3L2-F0LU95QP-0250VVZZ},01/20/2010 07:31:00,PAW0040,PC-0488,Logon
{C7S0-F2AX71PC-6364BRPF},01/20/2010 07:31:00,QSB0729,PC-6674,Logon
{J2K8-C4MO68SO-3564QGVU},01/20/2010 07:31:00,STR0421,PC-8238,Logon
{V8E5-B1YC97QN-8761FMEC},01/20/2010 07:31:00,TBH0308,PC-1001,Logon
{D0K5-Q6ZF88PZ-5544ELUF},01/20/2010 07:32:00,AMR0208,PC-0042,Logon
{W1A7-G7IF35JT-3816BKSI},01/20/2010 07:32:00,BGB0727,PC-6238,Logon
{S0W4-D0YA11VC-5926PHMR},01/20/2010 07:32:00,DIM0254,PC-6122,Logon
{D3W2-J9VD75MU-5738DJPV},01/20/2010 07:32:00,DJV0692,PC-0688,Logon
{T8J2-P3AV62OG-9755TVYZ},01/20/2010 07:32:00,JMC0198,PC-1897,Logon
{Z4A7-Q1SF16KJ-9453HQQK},01/20/2010 07:32:00,KAW0462,PC-3561,Logon
{F5L5-O6FZ31RD-2813YGBQ},01/20/2010 07:32:00,LMT0062,PC-4704,Logon
{Y1D4-P4OO84NK-2731VPVS},01/20/2010 07:32:00,LOD0682,PC-0413,Logon
{V2E0-R6VA87VT-4681GNUJ},01/20/2010 07:32:00,MAB0377,PC-0647,Logon
{M5U9-I7UZ81AR-5796IFPZ},01/20/2010 07:32:00,MIM0352,PC-3159,Logon
{S5W3-E7RX57UC-3640LENG},01/20/2010 07:32:00,NNG0367,PC-3468,Logon
{O3U3-Q6KY73JH-9652UVDT},01/20/2010 07:32:00,PAS0349,PC-6612,Logon
{B8T0-U4EQ76MH-1206ZUOF},01/20/2010 07:32:00,VEP0734,PC-6743,Logon
{Y7N0-Z6LY23YB-7793FRBQ},01/20/2010 07:32:00,VXA0673,PC-1509,Logon
{X1I7-I8KV99LB-6553RGOU},01/20/2010 07:33:00,BES0161,PC-6899,Logon
{X0J4-J9CO24CE-3405ZYBF},01/20/2010 07:33:00,BMD0342,PC-3183,Logon
{J7A1-C7SQ91UR-7648BTZZ},01/20/2010 07:33:00,CAB0422,PC-1818,Logon
{R4F7-Z1TU53NE-6824NWNK},01/20/2010 07:33:00,CSG0227,PC-6015,Logon
{G5L6-I3ZJ71PO-3620GQCZ},01/20/2010 07:33:00,JRB0424,PC-4815,Logon
{I8U1-L2JG26BK-7961FIQU},01/20/2010 07:33:00,QRH0348,PC-8464,Logon
{J2V4-Z9OM92HC-0717LGFV},01/20/2010 07:33:00,ZER0363,PC-4906,Logon
{Q2S3-O0PP78FS-9787DZQG},01/20/2010 07:34:00,CJP0221,PC-5941,Logon
{U9K0-P0ZN75QO-3578NVRO},01/20/2010 07:34:00,CMD0693,PC-3107,Logon
{P7N1-F1JS61NP-1395TIVI},01/20/2010 07:34:00,ECC0383,PC-1240,Logon
{T5P7-C0MJ62VO-5061FKRJ},01/20/2010 07:34:00,END0680,PC-8667,Logon
{X3M9-S9QY77SN-4813PYOX},01/20/2010 07:34:00,GLW0148,PC-5165,Logon
{K6Q1-E0KK42GR-8695TSUQ},01/20/2010 07:34:00,HKP0055,PC-8182,Logon
{J8B8-H8ZF08LZ-7330MOIG},01/20/2010 07:34:00,KCF0224,PC-5968,Logon
{E5Q9-O6KN82SC-2411YXHT},01/20/2010 07:34:00,MCF0456,PC-6672,Logon
{T9Y7-F3SL75SH-7518INXB},01/20/2010 07:34:00,RMY0747,PC-4924,Logon
{U8U6-T7EA40XT-0941XNFX},01/20/2010 07:34:00,TUE0435,PC-6371,Logon
{D9A5-U4GR61NT-7671VEXS},01/20/2010 07:34:00,UVS0368,PC-3354,Logon
{M3R2-U0SA36KX-3631YLAT},01/20/2010 07:34:00,XML0742,PC-7730,Logon
{D0U4-S5NX73TK-7279OYZM},01/20/2010 07:34:00,XOH0359,PC-4096,Logon
{B6R8-X3MR29DI-2722OSXS},01/20/2010 07:34:00,YFT0298,PC-5297,Logon
{O2N2-T2ZV68YD-8112UVMT},01/20/2010 07:35:00,CKW0746,PC-4913,Logon
{W6F5-A7QT69PF-8394BEPY},01/20/2010 07:35:00,CLR0460,PC-8482,Logon
{R6S4-N9XZ55IV-9594KQVC},01/20/2010 07:35:00,EJW0059,PC-3815,Logon
{N7F1-D7RR06OT-1658AHJH},01/20/2010 07:35:00,IAB0194,PC-9856,Logon
{Z6R0-T6JD26UI-1710CWDD},01/20/2010 07:35:00,IJM0436,PC-7624,Logon
{E4U9-I2QA08KL-8049QQGG},01/20/2010 07:35:00,IRW0197,PC-7901,Logon
{S4O9-V6BQ94LG-1762RHAD},01/20/2010 07:35:00,JCW0740,PC-0695,Logon
{M0M5-V8SS49KE-4643GHIE},01/20/2010 07:35:00,KCL0381,PC-5842,Logon
{F4D1-E9LJ94AA-6184BLXL},01/20/2010 07:35:00,MZL0458,PC-6209,Logon
{Y2P4-B4VE53BD-0113MWNJ},01/20/2010 07:36:00,ADH0427,PC-2793,Logon
{J3N2-W7KA08WY-2578FZZL},01/20/2010 07:36:00,ASO0737,PC-8451,Logon
{C9I0-N8YP32CQ-7751EBQT},01/20/2010 07:36:00,CDT0311,PC-4688,Logon
