id,date,user,pc,activity
{R7K1-W8LD42ZV-7333KTCC},02/01/2010 15:37:55,AYN0502,PC-9878,Connect
{T9B0-D6KT33BD-8152CUAL},02/01/2010 15:38:45,YXG0504,PC-4312,Connect
{S7L3-S1MK78NH-6879IJNV},02/01/2010 15:39:17,BNB0478,PC-7206,Connect
{U2T8-F3UB90TT-4698VSMV},02/01/2010 15:39:33,CJP0221,PC-5941,Connect
{L8L2-L0UR17OJ-4993CTKX},02/01/2010 15:40:09,DGC0484,PC-0573,Disconnect
{V1A1-J0BA59ZJ-1700DTPE},02/01/2010 15:40:58,JXD0869,PC-2655,Disconnect
{C7B7-I1WJ79PK-8139XLKO},02/01/2010 15:41:03,DKP0403,PC-4527,Connect
{Q0N6-Q4YE72QF-6471SOMK},02/01/2010 15:41:23,LAG0639,PC-1575,Connect
{C0W5-N7JK09QZ-8842HQAD},02/01/2010 15:42:03,HAM0510,PC-2773,Connect
{G9S1-B8GT95ZQ-5405DXBZ},02/01/2010 15:43:01,DCB0109,PC-0817,Disconnect
{N1L3-O3MS52ZC-8764IGTL},02/01/2010 15:43:07,KBC0531,PC-4603,Disconnect
{Z7W8-N9LI25UF-4977CDCJ},02/01/2010 15:44:03,BGM0010,PC-0811,Disconnect
{G8R1-F2EQ90VL-5593HRRK},02/01/2010 15:45:52,RPH0848,PC-0130,Connect
{C3H9-K8XH84YV-2852VBHB},02/01/2010 15:46:33,CCO0065,PC-5771,Disconnect
{R8X0-X8UX13IN-6692PEKI},02/01/2010 15:46:49,AJO0389,PC-1738,Disconnect
{O6C4-V3HF54JI-8452DLRI},02/01/2010 15:47:14,DWG0209,PC-0633,Disconnect
{I6N9-N2CE53QT-0056IEPY},02/01/2010 15:47:33,JXD0869,PC-2655,Connect
{K2S5-T4RN49AK-5920XZIQ},02/01/2010 15:48:16,HAM0510,PC-2773,Disconnect
{C5N8-M1IZ05GI-9830PNQB},02/01/2010 15:48:59,HAM0510,PC-2773,Connect
{L6W4-H0TR34XT-4431GZFI},02/01/2010 15:49:17,ASN0508,PC-8529,Disconnect
{T9V0-X5GN94ZY-9182KBUC},02/01/2010 15:50:19,MRK0072,PC-0998,Disconnect
{Q1K4-F6PT44PG-6680XKFG},02/01/2010 15:50:43,CBL0969,PC-9005,Connect
{I0C5-U5QL42BX-7574CAGJ},02/01/2010 15:50:54,KGM0616,PC-3071,Connect
{Y6M6-A4AK11JF-1264AWIS},02/01/2010 15:50:59,RCH0166,PC-8765,Connect
{X0H9-N4BE06YE-0339OLCB},02/01/2010 15:51:06,PAS0349,PC-6612,Disconnect
{X8L9-R4CB71TX-3490QWSK},02/01/2010 15:52:16,FBR0659,PC-9634,Connect
{Z7W4-W9GW46HW-3304EHTC},02/01/2010 15:53:04,BRS0849,PC-7545,Connect
{M7T6-W0KS11LN-0415XGNJ},02/01/2010 15:56:13,SDH0288,PC-5156,Disconnect
{V0G2-A4KM96KX-9508AGFP},02/01/2010 15:57:03,WAW0624,PC-2091,Connect
{U4G2-J3QQ10FX-6196ZGGN},02/01/2010 15:57:04,PCM0369,PC-2094,Disconnect
{V1A6-Y5VQ58YD-7273ABZD},02/01/2010 15:57:04,RPH0848,PC-0130,Disconnect
{B4C1-J0JF75MC-8594DGIM},02/01/2010 15:59:42,GLW0278,PC-1599,Connect
{B0B4-D2PZ91EA-2181XDMG},02/01/2010 16:02:38,HCH0203,PC-2617,Disconnect
{X3O1-D6TT77VP-0310EWFE},02/01/2010 16:03:44,ZAS0669,PC-1155,Disconnect
{B2O3-A6EJ83SI-0477LZGK},02/01/2010 16:03:52,BGR0068,PC-8640,Disconnect
{D2F8-P7BE13PG-1505LQRJ},02/01/2010 16:04:53,CBL0969,PC-9005,Disconnect
{A7A7-R4ET70ZH-9456FFCV},02/01/2010 16:05:17,BGM0010,PC-0811,Connect
{E4H6-H0KK54JQ-2032GUFG},02/01/2010 16:05:28,HAM0510,PC-2773,Disconnect
{X3D4-H3XR29GM-3678KIGG},02/01/2010 16:05:29,PCM0369,PC-2094,Connect
{K6R0-U7VH36SL-2144NBET},02/01/2010 16:05:38,WHC0684,PC-3207,Connect
{Z7F1-V5BI74YQ-5901HKIK},02/01/2010 16:07:23,PAS0349,PC-6612,Connect
{W7K9-D1VV32WA-8325YHSG},02/01/2010 16:07:26,PCM0369,PC-2094,Disconnect
{F3K9-M6KS89FN-2058BAQE},02/01/2010 16:07:43,SDH0288,PC-5156,Connect
{U3H5-G1PL97HM-2398FSRI},02/01/2010 16:07:49,CJP0221,PC-5941,Disconnect
{Y8C4-S5DV86PW-3451XOEI},02/01/2010 16:08:30,YXG0504,PC-4312,Disconnect
{I6L3-A2KL68IG-3725SBTI},02/01/2010 16:09:25,CBL0969,PC-9005,Connect
{P4H8-D2ZD55II-9226MXOF},02/01/2010 16:09:52,NUG0614,PC-9225,Connect
{X9G7-M1WT25FH-3848VUHF},02/01/2010 16:09:58,NAG0123,PC-4472,Connect
{D4L6-G6OW28LC-2384JGVS},02/01/2010 16:10:04,PAS0349,PC-6612,Disconnect
{Y2L2-V4PM65VT-6984RQLX},02/01/2010 16:10:29,KBC0531,PC-4603,Connect
{T7Y7-D6RY31HO-4011QNBQ},02/01/2010 16:10:31,FBR0659,PC-9634,Disconnect
{E2N8-J6CF28UR-0262BKGF},02/01/2010 16:11:05,PAS0349,PC-6612,Connect
{S4T5-G9QZ94VX-8615YPYO},02/01/2010 16:12:20,TZD0878,PC-7891,Disconnect
{T9F4-J2SP98PL-7474AOHT},02/01/2010 16:14:15,BNB0478,PC-7206,Disconnect
{U1H5-T8DQ81RR-5258AOYZ},02/01/2010 16:14:33,AQH0426,PC-6212,Connect
{P2G8-U6WB06SY-3067LDYG},02/01/2010 16:15:10,AJO0389,PC-1738,Connect
{X8N5-G0QY76IT-5606UQRQ},02/01/2010 16:15:22,AQH0426,PC-6212,Disconnect
{Q4B1-H9OH63QF-3298WWIL},02/01/2010 16:16:33,VLB0057,PC-7284,Disconnect
{X8S1-I7MN25YH-1383KJCH},02/01/2010 16:16:55,KBC0531,PC-4603,Disconnect
{W7J6-U0TB57MG-0165VTTR},02/01/2010 16:17:41,BGR0068,PC-8640,Connect
{D6K0-I3SJ28JH-8658ELDX},02/01/2010 16:18:35,AJM0772,PC-5855,Disconnect
{I0E2-Q1FB78IV-1509WAQB},02/01/2010 16:18:54,ERL0366,PC-0472,Disconnect
{B3C5-M6EP76UW-1913ZOFA},02/01/2010 16:20:33,QTP0493,PC-2447,Connect
{L8Y0-L9EC54XK-7262KPEB},02/01/2010 16:21:04,NLB0989,PC-2595,Disconnect
{R0K7-W5CX31XJ-0070HANI},02/01/2010 16:22:14,SIF0182,PC-4730,Connect
{J6U8-V7XM00CY-8414WWUM},02/01/2010 16:22:58,QTP0493,PC-2447,Disconnect
{A1F8-F6DF73JI-7035DJDG},02/01/2010 16:24:05,HQC0608,PC-3020,Disconnect
{A1I4-Q6VU87NP-2947OIVJ},02/01/2010 16:24:15,KBC0531,PC-4603,Connect
{F5W7-L3NC32QQ-4857IFMG},02/01/2010 16:25:07,WAW0624,PC-2091,Disconnect
{E9M4-M7CH95VH-3441IXHG},02/01/2010 16:25:24,WHC0684,PC-3207,Disconnect
{O9Q5-X1JB87TN-7719VGCK},02/01/2010 16:26:44,AJO0389,PC-1738,Disconnect
{I7K8-F8IC80BS-0121WSGM},02/01/2010 16:27:49,YXG0504,PC-4312,Connect
{T6K8-L4FR31JS-0464LGZW},02/01/2010 16:28:08,CIL0124,PC-7806,Disconnect
{D0N6-J2UC92IX-1849TWMB},02/01/2010 16:29:53,CTR0215,PC-2944,Disconnect
{K8S7-S6DG76UK-7270FGKJ},02/01/2010 16:31:31,CSF0671,PC-1450,Disconnect
{N1W4-O7TV99KH-9896BRBM},02/01/2010 16:31:33,SIF0182,PC-4730,Disconnect
{Q8E9-Q8IN63PN-8567PCHE},02/01/2010 16:31:43,FBR0659,PC-9634,Connect
{I9Y2-G7SS81WW-7878XCOC},02/01/2010 16:35:42,MIN0513,PC-8339,Disconnect
{Q4U5-J6UZ97ID-7847CEMH},02/01/2010 16:36:50,NUG0614,PC-9225,Disconnect
{K8B3-P2FQ77DM-9658HEPF},02/01/2010 16:36:57,BZT0160,PC-9521,Disconnect
{B8K5-O1NT53YR-1849OFOI},02/01/2010 16:37:16,AYN0502,PC-9878,Disconnect
{T7Z5-U8TS43FG-2433MNDQ},02/01/2010 16:40:11,TWW0515,PC-6940,Disconnect
{V0B0-W0DH30ZG-4002ZAAF},02/01/2010 16:40:31,PCM0369,PC-2094,Connect
{Z5B2-H5EU14WH-5552QRCB},02/01/2010 16:40:52,FBR0659,PC-9634,Disconnect
{F9H5-E5AQ72GH-2757TEQA},02/01/2010 16:41:10,BGM0010,PC-0811,Disconnect
{Q9I4-M6QY76XQ-9115RRJC},02/01/2010 16:41:13,HQC0608,PC-3020,Connect
{M6S5-T9YA01QA-2607JJVJ},02/01/2010 16:41:26,WCS0883,PC-5924,Disconnect
{P8M3-K1SF55KY-1930TEXO},02/01/2010 16:41:28,WAW0624,PC-2091,Connect
{A0Y1-K1VV92NH-1916RZDA},02/01/2010 16:42:09,ATV0292,PC-4773,Connect
{B8D2-Q0ES80RN-0962VASG},02/01/2010 16:43:04,LTJ0022,PC-3333,Disconnect
{L1Z9-D9FJ50JP-9667MXWI},02/01/2010 16:43:31,CSG0640,PC-8212,Disconnect
{T6W7-E9BL37QM-9960EZZE},02/01/2010 16:44:54,AUS0564,PC-5201,Disconnect
{U1K1-J9HZ36PM-4548RYPB},02/01/2010 16:45:24,FBR0659,PC-9634,Connect
{T6W7-N7ZA60TZ-4729HFJL},02/01/2010 16:46:25,TJC0370,PC-7987,Disconnect
{B1R1-K9BF11OG-4081BMMS},02/01/2010 16:46:44,SDH0288,PC-5156,Disconnect
{J3N8-R4KZ16EI-7430EOPA},02/01/2010 16:47:02,CRM0852,PC-6194,Disconnect
{D7E7-B2DB51YP-5570CDDF},02/01/2010 16:47:03,CJP0221,PC-5941,Connect
{O8H6-Z1MK18OD-5382LILH},02/01/2010 16:48:06,NUG0614,PC-9225,Connect
{D0M1-A2CQ27SH-6555PSRY},02/01/2010 16:48:13,PAS0349,PC-6612,Disconnect
{L1V0-T8BC14XK-4951KUNQ},02/01/2010 16:48:27,MMO0264,PC-8376,Connect
{O0C0-O2XI65JF-5962BMAY},02/01/2010 16:48:37,ATV0292,PC-4773,Disconnect
{U3D5-Z9NM39XU-8967GVQG},02/01/2010 16:49:15,AYN0502,PC-9878,Connect
{T7Q9-L5PK26MU-8089OSZD},02/01/2010 16:49:49,BGR0068,PC-8640,Disconnect
{I3N8-M9FT29KT-2367EOWA},02/01/2010 16:50:36,ATV0292,PC-4773,Connect
{W6B2-N7ZY56IX-2568MYZR},02/01/2010 16:50:55,CJP0221,PC-5941,Disconnect
{D8O3-V4QK26CI-5182BMHF},02/01/2010 16:52:59,ATV0292,PC-4773,Disconnect
{Q9Q3-T3VE43CL-9068HDPW},02/01/2010 16:53:20,CTR0215,PC-2944,Connect
{Y6M2-S3UR20LB-6166LCAY},02/01/2010 16:53:44,NAG0123,PC-4472,Disconnect
{A4M9-X7AH16XE-9928RGQJ},02/01/2010 16:56:06,JZA0447,PC-9753,Connect
{G1U1-X4EQ15QK-4704UFTZ},02/01/2010 16:56:11,CTR0215,PC-2944,Disconnect
{B3G0-Q1SB44ON-1636GWGC},02/01/2010 16:56:41,GLW0278,PC-1599,Disconnect
{M5C6-S5TF84AU-9001YJFJ},02/01/2010 16:56:51,TJC0370,PC-7987,Connect
{J7Z9-Q7RE12AJ-4280WAVQ},02/01/2010 16:59:35,NQT0979,PC-7610,Connect
{W9K2-V4ZL11LY-8640JKQK},02/01/2010 17:00:55,BGM0010,PC-0811,Connect
{F5A5-O3BQ11LS-9902GAEV},02/01/2010 17:01:57,NQT0979,PC-7610,Disconnect
{H3U6-N0YE45LS-1701AECO},02/01/2010 17:02:24,DGC0484,PC-0573,Connect
{T0J3-T6BX01KF-2620FXHI},02/01/2010 17:03:57,KGM0616,PC-3071,Disconnect
{R0E2-T8XY03LV-3614SOWK},02/01/2010 17:03:58,DGC0484,PC-0573,Disconnect
{V3R0-Z6CC25VE-8279CZBG},02/01/2010 17:04:57,MMS0872,PC-1130,Connect
{W8R8-M0GG11OX-4640XAXY},02/01/2010 17:05:06,BGM0010,PC-0811,Disconnect
{E2G6-G3AJ01JY-1799GZFK},02/01/2010 17:05:34,JZA0447,PC-9753,Disconnect
{Y0K4-N2CK63XK-5664DBST},02/01/2010 17:06:59,JPF0028,PC-4099,Disconnect
{P4T6-Z9OZ19UW-5338QGXI},02/01/2010 17:07:52,CJP0221,PC-5941,Connect
{J7D8-B9BC74SE-6253QHPB},02/01/2010 17:09:15,DGC0484,PC-0573,Connect
{Y3T4-P7AD95YR-2079EYMQ},02/01/2010 17:12:05,YEV0902,PC-9502,Connect
{B7I7-M2AF46GG-4671FZOQ},02/01/2010 17:12:37,HAM0510,PC-2773,Connect
{M1R4-H5GG08TC-4858XGQM},02/01/2010 17:14:07,PCM0369,PC-2094,Disconnect
{P1K3-Y5LJ36US-3047HHMP},02/01/2010 17:15:11,NLB0989,PC-2595,Connect
{R6F7-F7DO90MX-5603UCTR},02/01/2010 17:15:41,LGW0987,PC-4597,Disconnect
{X5W4-Y3KZ19KI-5579UUWT},02/01/2010 17:16:22,AJO0389,PC-1738,Connect
{K0X2-X6EB84AF-3511WYJU},02/01/2010 17:19:06,JZA0447,PC-9753,Connect
{N0H8-S2JR88FR-9280UVUH},02/01/2010 17:19:34,TUB0881,PC-2054,Disconnect
{E4A7-I2AE18FO-2078RSOE},02/01/2010 17:23:33,WAW0624,PC-2091,Disconnect
{G4Y8-R2WO72LC-3118HVJZ},02/01/2010 17:24:12,CJP0221,PC-5941,Disconnect
{S1J9-Q9VE06BO-7708QAYI},02/01/2010 17:24:35,HQC0608,PC-3020,Disconnect
{V9S8-I2JZ75JP-9047CVJM},02/01/2010 17:24:44,WAW0624,PC-2091,Connect
{P7Q5-G0CI56RB-1401FIHN},02/01/2010 17:25:30,AYN0502,PC-9878,Disconnect
{C4B6-M2GQ33IS-1854RJNO},02/01/2010 17:26:18,CTR0215,PC-2944,Connect
{U8Y8-X8FZ25IR-0622ORIS},02/01/2010 17:28:38,CTR0215,PC-2944,Disconnect
{S4P9-V5ZW65YA-5503TZIF},02/01/2010 17:29:33,YXG0504,PC-4312,Disconnect
{M3C6-X2XW10FS-1013TQVM},02/01/2010 17:29:41,JZA0447,PC-9753,Disconnect
{Q2S4-Z4XW56WN-0455CNNX},02/01/2010 17:33:28,ECF0196,PC-9265,Disconnect
{D6Z7-O0EQ79ZP-2397AXBE},02/01/2010 17:36:51,QTP0493,PC-2447,Connect
{Y2Y6-H5OE71UK-8293SUPM},02/01/2010 17:37:30,AYN0502,PC-9878,Connect
{Q6M1-Y6KF28PJ-7320VCNX},02/01/2010 17:37:39,ECF0196,PC-9265,Connect
{F4G7-Z4EW43DP-9713WJQG},02/01/2010 17:38:55,DKP0403,PC-4527,Disconnect
{B4D9-J6BO44TW-3389HNTR},02/01/2010 17:39:39,MNT0552,PC-4301,Disconnect
{C4Z6-S0GR79ZX-6769IIVQ},02/01/2010 17:43:09,WAW0624,PC-2091,Disconnect
{V2F0-Q0GK18VC-8323JHPA},02/01/2010 17:44:13,ESB0859,PC-1088,Disconnect
{U1S7-F6KO50ZN-1642NMXY},02/01/2010 17:45:26,NUG0614,PC-9225,Disconnect
{E7W9-X3VK90TW-8479BIIL},02/01/2010 17:46:08,AJO0389,PC-1738,Disconnect
{S7Y1-Q1KI68FH-7447QLZK},02/01/2010 17:46:55,ASS0611,PC-7789,Disconnect
{O3X0-S9KZ53SI-2692CACT},02/01/2010 17:47:06,NLB0989,PC-2595,Disconnect
{J9G3-X7KG68BS-3403JOHC},02/01/2010 17:47:46,QTP0493,PC-2447,Disconnect
{C0Y5-J7YV79SY-5952TWMQ},02/01/2010 17:50:02,DGC0484,PC-0573,Disconnect
{E2L3-P3BE36GU-6392XTUT},02/01/2010 17:51:12,DGC0484,PC-0573,Connect
{M6K0-H6BZ51EX-8679ARZH},02/01/2010 17:51:20,BGM0010,PC-0811,Connect
{V5J9-A1PL71CL-8189SNVQ},02/01/2010 17:51:51,BGM0010,PC-0811,Disconnect
{G3B1-Q3NR91RI-0598ILEV},02/01/2010 17:52:41,EBH0612,PC-5336,Disconnect
{J5L9-F2SP11HQ-4848MVCR},02/01/2010 17:52:43,HMR0409,PC-7088,Disconnect
{X2G4-Q8JO26IC-7774XTIQ},02/01/2010 17:53:52,DGC0484,PC-0573,Disconnect
{D8A6-O1FF20EN-7665WPAW},02/01/2010 17:55:39,HAM0510,PC-2773,Disconnect
{F5X8-M8OD47KH-5920LYNY},02/01/2010 17:59:05,JZA0447,PC-9753,Connect
{N6I4-S2MR22CU-5457VNNX},02/01/2010 18:01:37,PCM0369,PC-2094,Connect
{M0C8-H3CJ57PT-3242OWZV},02/01/2010 18:03:46,TJC0370,PC-7987,Disconnect
{R2G4-B8XD95BZ-9119PZXF},02/01/2010 18:06:11,TDF0088,PC-1151,Disconnect
{R3M2-B7DM39AN-1413OXLN},02/01/2010 18:08:29,AVJ0078,PC-8277,Disconnect
{U1Y8-O0AN43FX-5137OYSD},02/01/2010 18:09:02,BRS0849,PC-7545,Disconnect
{K1G0-E6FJ72IP-7695ZZPH},02/01/2010 18:14:26,PCM0369,PC-2094,Disconnect
{U2H7-C5NP93EH-4806FGFL},02/01/2010 18:14:38,CRM0852,PC-6194,Connect
{N1N8-W5KL48UU-0681ONBC},02/01/2010 18:15:39,MNT0552,PC-4301,Connect
{U9Z0-P3SR88EI-6380EKAE},02/01/2010 18:16:43,JDH0545,PC-1541,Disconnect
{F2Z8-Z1XO05WA-9751GCSH},02/01/2010 18:17:00,YEV0902,PC-9502,Disconnect
{W3M4-O1VA26OY-7728CDRX},02/01/2010 18:18:31,AYN0502,PC-9878,Disconnect
{R6Y5-S9GM26QD-3280WDPC},02/01/2010 18:18:42,AJO0389,PC-1738,Connect
{M0E4-E1HS98GZ-6307GLFP},02/01/2010 18:18:56,XBW0181,PC-8353,Connect
{T4J9-T6JC77KD-1539XQHT},02/01/2010 18:19:31,AUS0564,PC-5201,Connect
{Z8S6-T4FR31ZN-8239UGJS},02/01/2010 18:19:35,TJC0370,PC-7987,Connect
{W6V5-V8DJ87JF-7622ZQMM},02/01/2010 18:20:53,CRM0852,PC-6194,Disconnect
{J4K1-G3SI61QM-6920UEFH},02/01/2010 18:21:04,QTP0493,PC-2447,Connect
{K6Q7-P6UQ58OB-1430XAXZ},02/01/2010 18:24:31,TJC0370,PC-7987,Disconnect
{I9L5-Q1IH96XF-8466TLCZ},02/01/2010 18:26:00,MMS0872,PC-1130,Disconnect
{M9K1-U3OX71HK-0201DLQD},02/01/2010 18:29:25,TCP0378,PC-6594,Disconnect
{O0X7-Z5JO46EW-9787CZFH},02/01/2010 18:39:52,JXD0869,PC-2655,Disconnect
{Z9E2-W0RR98TK-8604IUMO},02/01/2010 18:40:17,AJO0389,PC-1738,Disconnect
{P3A8-Y4FG09NV-3385HRLA},02/01/2010 18:52:52,AYN0502,PC-9878,Connect
{T0D8-J8TT46YJ-0834GOFE},02/01/2010 18:58:27,MLO0553,PC-1386,Disconnect
{B2J7-F0NZ92QF-0376ZUSN},02/01/2010 18:59:17,QTP0493,PC-2447,Disconnect
{K5B1-J5TW91ZB-3029ISNG},02/01/2010 18:59:49,XBW0181,PC-8353,Disconnect
{J4K8-M2JB44ZG-3420ZTGA},02/01/2010 19:05:12,AUS0564,PC-5201,Disconnect
{Y4M3-V1GV12NV-4167HJUH},02/01/2010 19:07:29,AJO0389,PC-1738,Connect
{U6P4-N1XA56BW-4301HKKN},02/01/2010 19:10:42,YEV0902,PC-9502,Connect
{B0F2-U2PN29KJ-5518ZEBX},02/01/2010 19:27:29,AJO0389,PC-1738,Disconnect
{D5I3-O9RY53OD-4295IGZF},02/01/2010 19:40:21,XBW0181,PC-8353,Connect
{N5M8-F0ZY26CF-6437EIBC},02/01/2010 19:53:24,CSG0640,PC-8212,Connect
{M6D3-W2RP06NS-0830TWBY},02/01/2010 19:57:55,AJO0389,PC-1738,Connect
{I9D8-V0YQ38TK-9652JIRS},02/01/2010 20:36:52,XBW0181,PC-8353,Disconnect
{H8K8-T2AA26DS-3228PBOH},02/01/2010 20:51:48,CSG0640,PC-8212,Disconnect
{P8F7-C2UQ22TT-1864XVYK},02/01/2010 20:59:48,XBW0181,PC-8353,Connect
{E6Z3-I8KH28LA-4286ZLWG},02/01/2010 21:20:58,CJP0221,PC-5941,Connect
{T6F7-C4HN23QX-4206NNJF},02/01/2010 22:07:32,CJP0221,PC-5941,Disconnect
{C6H5-F2NW71SK-2744LAVJ},02/01/2010 23:17:16,XBW0181,PC-8353,Disconnect
{B2H2-A2UE53CI-4837SHDU},02/01/2010 23:46:32,XBW0181,PC-8353,Connect
{B4T7-B0IW26BQ-5711ALLR},02/02/2010 00:49:59,XBW0181,PC-8353,Disconnect
{O6T7-H4CK50LW-5110JIZL},02/02/2010 00:50:09,BRS0849,PC-7545,Connect
{C2Z0-Q9LK07SC-2814TGNX},02/02/2010 00:51:06,SLO0231,PC-3694,Connect
{D8M3-E6UL52UB-9484XVVS},02/02/2010 01:12:41,XBW0181,PC-8353,Connect
{D8L3-N1GA33JE-2950DBGJ},02/02/2010 01:35:03,XBW0181,PC-8353,Disconnect
{K1N5-W1AJ42JL-3788MHXL},02/02/2010 01:41:46,BRS0849,PC-7545,Disconnect
{Z3Z6-B2EK93FO-6665QVBH},02/02/2010 01:53:14,SLO0231,PC-3694,Disconnect
{Y9D1-V1ET37GI-5678EIXI},02/02/2010 04:35:27,XBW0181,PC-8353,Connect
{N1R0-B3MK46CQ-5919ROUI},02/02/2010 05:50:39,XBW0181,PC-8353,Disconnect
{J4Z2-P3NO65VB-2039FNRE},02/02/2010 06:41:45,YXG0504,PC-4312,Connect
{T7T5-K1DK46MR-7061ZVZX},02/02/2010 06:42:09,YXG0504,PC-4312,Disconnect
{W2L2-S0GX77DB-0768DNXM},02/02/2010 06:48:39,JED0704,PC-2020,Connect
{V6X2-N7DG21RL-7125XHEL},02/02/2010 06:59:04,CCC0632,PC-2480,Connect
{Q8C1-U8QH62BV-8747EMJB},02/02/2010 07:04:05,CCC0632,PC-2480,Disconnect
{I0X1-D8QJ82BW-0175AXVQ},02/02/2010 07:12:24,NUG0614,PC-9225,Connect
{L0B4-K7NP88GX-4846QUPF},02/02/2010 07:13:16,HAM0510,PC-2773,Connect
{U2J8-F4FG91CW-6699CAWQ},02/02/2010 07:13:27,CCC0632,PC-2480,Connect
{R7L6-A9QV60PT-4808QJVX},02/02/2010 07:17:09,IBS0766,PC-5586,Connect
{O8Z5-X8OK24RM-4189WYYF},02/02/2010 07:21:47,JKD0625,PC-1794,Connect
{K9I4-V1MF68QW-3182DFNW},02/02/2010 07:27:22,JKD0625,PC-1794,Disconnect
{P1R2-E6LL56PC-4939AGUU},02/02/2010 07:28:02,YKW0319,PC-5822,Connect
{B8Y1-E8VV43PK-3991TVZA},02/02/2010 07:33:42,APC0027,PC-5493,Connect
{Y6A5-V9YS82BP-4741AIHR},02/02/2010 07:34:57,LKF0701,PC-4841,Connect
{X4M8-B1QB07OX-8713SWLZ},02/02/2010 07:35:30,SKN0177,PC-2894,Connect
{S3B4-F2QW27OO-2491UKDI},02/02/2010 07:36:08,LKF0701,PC-4841,Disconnect
{M1L8-T0TN60OJ-6768MRPA},02/02/2010 07:36:36,SKN0177,PC-2894,Disconnect
{R0G6-R1XK43RF-5783TNFJ},02/02/2010 07:37:28,HQC0608,PC-3020,Connect
{B4C9-O1TH27NZ-7537CLFR},02/02/2010 07:38:41,GKY0171,PC-5490,Connect
{D5E5-N7KL85AA-5117VIOQ},02/02/2010 07:43:05,JWS0948,PC-9666,Connect
{B8L9-C7CV04VM-1345OJVO},02/02/2010 07:43:10,PAS0349,PC-6612,Connect
{Z0Q4-D8UU68QC-3060WJJV},02/02/2010 07:45:18,AJM0772,PC-5855,Connect
{P9S5-S0JT91XX-4675JLMS},02/02/2010 07:45:33,TYR0442,PC-9892,Connect
{U0F8-X3VI27MO-5354HHBG},02/02/2010 07:46:28,LKF0701,PC-4841,Connect
{I9D4-N0FX84WY-1626MMTJ},02/02/2010 07:50:47,CTR0215,PC-2944,Connect
{W4X4-C0HU70QU-7725STDH},02/02/2010 07:51:35,SKN0177,PC-2894,Connect
{M4A1-I8LU32TB-5301TIZX},02/02/2010 07:51:49,TCP0378,PC-6594,Connect
{O2N1-J2DQ36XA-5484BIKR},02/02/2010 07:52:18,DUW0537,PC-3473,Connect
{M2Q9-R0GY10SJ-8548TYJN},02/02/2010 07:53:02,CTR0215,PC-2944,Disconnect
{A3N4-B0YD58NK-7822ABZO},02/02/2010 07:53:27,TAF0700,PC-8147,Connect
{G9E4-A5IG90NJ-9270FBCB},02/02/2010 07:53:37,HAM0510,PC-2773,Disconnect
{O6B5-R4YG47NP-4769RESM},02/02/2010 07:53:40,JKD0625,PC-1794,Connect
{F9K4-M3HP47IQ-2457XLZR},02/02/2010 07:54:27,IBS0766,PC-5586,Disconnect
{D7Z0-W3NK11JL-3116AUOC},02/02/2010 07:54:58,PAS0349,PC-6612,Disconnect
{T9K2-N0ZL18UQ-4207FMCY},02/02/2010 07:55:53,AJO0389,PC-1738,Connect
{H1I3-S4NI95DH-3042BXKD},02/02/2010 07:56:45,YKW0319,PC-5822,Disconnect
{P1L9-X0PW09FU-4407JOWC},02/02/2010 07:56:49,TDB0268,PC-8284,Connect
{P9Z3-R9SU82FN-7260MCSY},02/02/2010 07:57:55,CCC0632,PC-2480,Disconnect
{B2N8-Z4QH23VT-0224MAHT},02/02/2010 08:00:27,SLO0231,PC-3694,Connect
{L7D6-M0WF43ND-8519OZIH},02/02/2010 08:00:28,GKY0171,PC-5490,Disconnect
{Z4X5-M4PC03PN-0160UKPQ},02/02/2010 08:01:00,TJC0370,PC-7987,Connect
{M0A5-J3CM39HX-3416TJLC},02/02/2010 08:01:05,DWG0209,PC-0633,Connect
{G4A9-G4NR42VU-3294NKPR},02/02/2010 08:01:54,GKY0171,PC-5490,Connect
{J5M2-A9BQ32JV-3333BUOB},02/02/2010 08:02:28,MZP0236,PC-9474,Connect
{C3P6-F7PA70AX-3355ULXM},02/02/2010 08:03:02,RRB0952,PC-1289,Connect
{T5N4-F2ND06WE-1185BIYS},02/02/2010 08:03:49,PCM0369,PC-2094,Connect
{M0Z0-G4IE01HZ-6196HNCG},02/02/2010 08:04:08,HAM0510,PC-2773,Connect
{U0L7-B0RF14JZ-0582MEVK},02/02/2010 08:05:20,DUW0537,PC-3473,Disconnect
{J0K2-M3TQ28FO-8437MWCG},02/02/2010 08:05:22,JTC0313,PC-4300,Connect
{R5P8-W9XC89TB-9276WKGE},02/02/2010 08:05:45,NUG0614,PC-9225,Disconnect
{F3M8-U3EY11VM-2785INXE},02/02/2010 08:05:46,TJC0370,PC-7987,Disconnect
{L2C6-A1HQ31XY-8269FIMY},02/02/2010 08:05:49,RKS0170,PC-4227,Connect
{V5M5-W6FX84AM-7741NQSW},02/02/2010 08:06:33,TDB0268,PC-8284,Disconnect
{P0Y0-I1PO28FE-2069YYRT},02/02/2010 08:06:37,AJM0772,PC-5855,Disconnect
{S5U1-G0GA15RP-2135MVQU},02/02/2010 08:06:40,ECC0383,PC-1240,Connect
{F0M7-D9NN46ZF-2960ZZXT},02/02/2010 08:06:51,WAW0624,PC-2091,Connect
{F4Y7-H5CZ47AB-6641VRJE},02/02/2010 08:07:04,AJM0772,PC-5855,Connect
